trial_id,company_id,signup_date,product,deployment_type,company_size,region,country,db_platform,persona,acquisition_channel,campaign,landing_variant,trial_length_days,activated,is_pql,sales_assisted,became_sql,trial_extended,extension_days,converted,time_to_convert_days,non_conversion_reason,competitor,plan,acv_usd,mrr_usd,seats_purchased,cac_usd
T100508,C200508,2025-11-09,DPM,saas,enterprise,APAC,Australia,Redis,DBA,referral,g2-review,B,30,true,false,false,false,false,0,false,,price,,,,,,9.0
T100509,C200509,2025-04-01,DPA,self_hosted,mid_market,EMEA,Germany,Azure SQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,11.0
T100510,C200510,2025-02-28,DPA,self_hosted,SMB,EMEA,United Kingdom,MySQL,DBA,referral,g2-review,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T100511,C200511,2026-04-14,DPA,self_hosted,SMB,NAM,Canada,MySQL,DBA,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,5.0
T100512,C200512,2025-02-15,SQL Sentry,self_hosted,mid_market,APAC,Australia,SQL Server,IT_ops,organic,seo-blog,A,30,false,false,false,false,false,0,true,26.0,,,Professional,9800.0,817.0,8.0,6.0
T100513,C200513,2025-07-17,DPA,self_hosted,mid_market,APAC,Singapore,PostgreSQL,DBA,organic,organic-brand,A,30,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,7.0
T100514,C200514,2025-08-16,DPM,saas,mid_market,EMEA,France,PostgreSQL,DBA,events,pass-summit,B,14,true,true,true,true,false,0,true,5.0,,,Professional,7300.0,608.0,6.0,153.0
T100515,C200515,2025-05-10,DPA,self_hosted,mid_market,EMEA,UAE,MySQL,IT_ops,paid_search,gads-dba-tools,B,30,true,false,false,false,true,7,false,,chose_competitor,Redgate,,,,,56.0
T100516,C200516,2025-08-05,DPA,self_hosted,mid_market,APAC,Singapore,Amazon RDS,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T100517,C200517,2026-03-03,DPM,saas,SMB,APAC,Japan,Redis,DBA,organic,organic-brand,A,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,9.0
T100518,C200518,2025-01-13,DPM,saas,SMB,NAM,United States,Redis,DBA,organic,seo-docs,A,14,true,true,false,false,false,0,true,3.0,,,Standard,1900.0,158.0,2.0,12.0
T100519,C200519,2026-04-08,SQL Sentry,self_hosted,SMB,EMEA,France,SQL Server,developer,organic,seo-blog,A,30,true,false,false,false,false,0,true,21.0,,,Standard,2000.0,167.0,2.0,6.0
T100520,C200520,2026-04-20,DPM,saas,SMB,NAM,United States,Amazon Aurora,DBA,content,webinar-postgres,A,14,true,true,true,true,true,14,false,,chose_competitor,Redgate,,,,,32.0
T100521,C200521,2025-09-07,DPA,self_hosted,mid_market,APAC,Japan,PostgreSQL,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,no_response,,,,,,30.0
T100522,C200522,2025-04-28,DPA,self_hosted,SMB,EMEA,Netherlands,Oracle,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,129.0
T100523,C200523,2025-12-30,DPA,self_hosted,mid_market,LATAM,Brazil,Azure SQL,DBA,events,aws-reinvent,B,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,89.0
T100524,C200524,2025-04-04,DPA,self_hosted,SMB,NAM,United States,Oracle,DBA,organic,seo-docs,A,14,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,9.0
T100525,C200525,2025-09-03,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,Azure SQL,DBA,channel_partner,reseller-apac,B,14,true,true,false,false,false,0,false,,no_response,,,,,,57.0
T100526,C200526,2026-05-30,DPM,saas,SMB,APAC,Japan,PostgreSQL,developer,direct,direct,B,14,true,false,false,false,false,0,false,,chose_competitor,IDERA,,,,,4.0
T100527,C200527,2026-06-14,DPA,self_hosted,SMB,APAC,Japan,MySQL,IT_ops,referral,customer-referral,B,14,true,true,false,false,false,0,true,5.0,,,Standard,2900.0,242.0,2.0,18.0
T100528,C200528,2026-03-16,DPA,self_hosted,SMB,APAC,India,PostgreSQL,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,94.0
T100529,C200529,2025-08-03,DPM,saas,enterprise,NAM,Canada,PostgreSQL,DBA,channel_partner,reseller-emea,B,30,true,true,true,true,false,0,false,,chose_competitor,IDERA,,,,,64.0
T100530,C200530,2026-02-07,SQL Sentry,self_hosted,SMB,LATAM,Mexico,SQL Server,DBA,events,sqlbits,B,14,true,false,false,false,false,0,false,,price,,,,,,115.0
T100531,C200531,2026-02-15,DPA,self_hosted,mid_market,LATAM,Brazil,Amazon RDS,IT_ops,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,no_response,,,,,,122.0
T100532,C200532,2025-09-15,DPA,self_hosted,enterprise,LATAM,Mexico,Oracle,IT_ops,direct,direct,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,4.0
T100533,C200533,2026-01-17,DPA,self_hosted,SMB,EMEA,UAE,PostgreSQL,DBA,paid_search,gads-dba-tools,A,14,true,false,false,false,true,14,false,,missing_db_platform,,,,,,82.0
T100534,C200534,2025-01-10,DPA,self_hosted,mid_market,APAC,Japan,MySQL,developer,content,whitepaper-query-tuning,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,44.0
T100535,C200535,2025-06-03,DPA,self_hosted,mid_market,NAM,United States,SQL Server,IT_ops,organic,organic-brand,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,7.0
T100536,C200536,2025-11-24,DPA,self_hosted,SMB,NAM,Canada,Oracle,DBA,paid_search,gads-sql-monitoring,B,14,true,true,false,false,false,0,false,,no_response,,,,,,81.0
T100537,C200537,2025-05-04,DPA,self_hosted,SMB,NAM,Canada,Oracle,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,true,10.0,,,Standard,2500.0,208.0,2.0,39.0
T100538,C200538,2025-05-06,DPA,self_hosted,mid_market,EMEA,UAE,SQL Server,developer,content,webinar-postgres,A,14,false,false,false,false,false,0,true,7.0,,,Professional,11500.0,958.0,10.0,26.0
T100539,C200539,2026-04-12,DPA,self_hosted,SMB,LATAM,Argentina,PostgreSQL,DBA,email,newsletter,B,30,true,false,false,false,false,0,false,,price,,,,,,9.0
T100540,C200540,2026-06-11,DPA,self_hosted,SMB,EMEA,France,PostgreSQL,DBA,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,no_response,,,,,,86.0
T100541,C200541,2025-12-09,DPA,self_hosted,SMB,EMEA,United Kingdom,Oracle,IT_ops,referral,g2-review,A,14,true,true,true,true,true,14,false,,no_response,,,,,,10.0
T100542,C200542,2026-04-13,DPM,saas,SMB,APAC,India,Amazon Aurora,DBA,paid_social,li-retargeting,A,14,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,84.0
T100543,C200543,2026-06-12,SQL Sentry,self_hosted,enterprise,EMEA,Netherlands,Azure SQL,DBA,paid_search,gads-sql-monitoring,B,30,false,false,false,false,false,0,false,,no_response,,,,,,102.0
T100544,C200544,2025-04-19,DPA,self_hosted,enterprise,EMEA,United Kingdom,Oracle,IT_ops,organic,seo-blog,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T100545,C200545,2025-10-17,DPA,self_hosted,enterprise,EMEA,Netherlands,Oracle,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,73.0
T100546,C200546,2025-09-18,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,Azure SQL,IT_ops,events,aws-reinvent,A,14,true,true,false,false,false,0,true,9.0,,,Standard,3000.0,250.0,2.0,112.0
T100547,C200547,2025-03-06,DPA,self_hosted,enterprise,EMEA,UAE,Oracle,DBA,paid_search,gads-sql-monitoring,B,14,true,false,false,false,false,0,false,,no_response,,,,,,90.0
T100548,C200548,2026-03-09,SQL Sentry,self_hosted,mid_market,APAC,Australia,SQL Server,IT_ops,paid_search,gads-sql-monitoring,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,96.0
T100549,C200549,2025-10-09,DPM,saas,mid_market,EMEA,United Kingdom,Amazon Aurora,IT_ops,paid_search,gads-dba-tools,B,14,true,true,true,true,false,0,false,,no_response,,,,,,69.0
T100550,C200550,2025-10-27,DPA,self_hosted,mid_market,EMEA,Germany,Oracle,DBA,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,87.0
T100551,C200551,2025-04-26,DPA,self_hosted,mid_market,EMEA,UAE,MySQL,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,34.0
T100552,C200552,2025-05-16,DPA,self_hosted,SMB,LATAM,Mexico,Amazon RDS,IT_ops,direct,direct,B,14,false,false,false,false,false,0,true,9.0,,,Standard,3200.0,267.0,3.0,4.0
T100553,C200553,2026-05-10,SQL Sentry,self_hosted,mid_market,EMEA,UAE,SQL Server,developer,referral,g2-review,B,14,true,false,false,false,true,14,false,,no_response,,,,,,18.0
T100554,C200554,2025-02-07,DPA,self_hosted,mid_market,APAC,Australia,SQL Server,DBA,referral,customer-referral,B,14,false,false,false,false,false,0,false,,no_response,,,,,,13.0
T100555,C200555,2025-06-18,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,SQL Server,IT_ops,content,ebook-sql-server,A,14,false,false,false,false,false,0,false,,no_response,,,,,,25.0
T100556,C200556,2025-07-23,DPA,self_hosted,SMB,NAM,United States,MySQL,developer,direct,direct,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T100557,C200557,2025-11-07,SQL Sentry,self_hosted,mid_market,EMEA,France,SQL Server,IT_ops,paid_search,gads-brand,B,14,false,false,false,false,false,0,false,,no_response,,,,,,70.0
T100558,C200558,2025-12-23,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,developer,organic,seo-docs,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,6.0
T100559,C200559,2025-11-08,DPA,self_hosted,mid_market,NAM,Canada,Azure SQL,DBA,channel_partner,reseller-apac,B,30,true,false,false,false,false,0,false,,price,,,,,,39.0
T100560,C200560,2025-03-09,DPM,saas,mid_market,NAM,Canada,MongoDB,IT_ops,channel_partner,partner-portal,A,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,42.0
T100561,C200561,2025-06-24,DPM,saas,mid_market,APAC,India,PostgreSQL,DBA,paid_search,bing-dba,B,30,true,true,true,true,false,0,false,,price,,,,,,79.0
T100562,C200562,2026-04-15,DPA,self_hosted,SMB,EMEA,Netherlands,Oracle,DBA,paid_search,bing-dba,B,30,true,false,false,false,false,0,false,,chose_competitor,native tools,,,,,96.0
T100563,C200563,2026-01-16,DPM,saas,mid_market,EMEA,Netherlands,MongoDB,IT_ops,paid_search,bing-dba,B,30,true,true,true,true,true,7,true,36.0,,,Professional,7700.0,642.0,6.0,53.0
T100564,C200564,2026-01-21,DPM,saas,SMB,EMEA,Germany,MySQL,DBA,paid_social,li-retargeting,B,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,125.0
T100565,C200565,2026-01-31,DPA,self_hosted,enterprise,NAM,United States,SQL Server,developer,channel_partner,reseller-apac,A,14,true,true,true,true,true,7,false,,price,,,,,,38.0
T100566,C200566,2026-03-12,SQL Sentry,self_hosted,SMB,APAC,Australia,Azure SQL,IT_ops,paid_search,gads-sql-monitoring,A,30,false,false,false,false,false,0,false,,no_response,,,,,,59.0
T100567,C200567,2025-02-17,SQL Sentry,self_hosted,enterprise,LATAM,Brazil,SQL Server,developer,paid_social,li-retargeting,B,14,false,false,false,false,false,0,true,11.0,,,Premier,38500.0,3208.0,32.0,85.0
T100568,C200568,2025-09-03,SQL Sentry,self_hosted,SMB,APAC,Japan,Azure SQL,IT_ops,organic,seo-docs,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T100569,C200569,2025-12-01,DPM,saas,mid_market,NAM,United States,Amazon Aurora,IT_ops,events,pass-summit,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,155.0
T100570,C200570,2025-08-19,DPA,self_hosted,SMB,LATAM,Brazil,Oracle,DBA,content,whitepaper-query-tuning,A,30,false,false,false,false,false,0,false,,no_response,,,,,,32.0
T100571,C200571,2026-04-15,DPA,self_hosted,SMB,APAC,Singapore,Amazon RDS,IT_ops,organic,organic-brand,B,14,true,true,false,false,true,14,false,,price,,,,,,10.0
T100572,C200572,2025-11-03,DPA,self_hosted,mid_market,NAM,Canada,MySQL,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,no_response,,,,,,74.0
T100573,C200573,2026-03-14,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,paid_search,bing-dba,B,14,false,false,false,false,false,0,false,,no_response,,,,,,99.0
T100574,C200574,2026-04-18,DPA,self_hosted,SMB,NAM,United States,PostgreSQL,DBA,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,29.0
T100575,C200575,2025-11-14,DPA,self_hosted,mid_market,APAC,Singapore,Azure SQL,IT_ops,organic,seo-blog,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T100576,C200576,2026-05-11,DPA,self_hosted,SMB,EMEA,United Kingdom,Azure SQL,DBA,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,24.0
T100577,C200577,2025-12-24,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,developer,paid_search,gads-sql-monitoring,A,30,false,false,false,false,false,0,false,,no_response,,,,,,93.0
T100578,C200578,2026-04-17,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,developer,channel_partner,partner-portal,B,14,false,false,false,false,false,0,false,,no_response,,,,,,36.0
T100579,C200579,2025-08-20,DPA,self_hosted,SMB,EMEA,Germany,SQL Server,IT_ops,channel_partner,partner-portal,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,53.0
T100580,C200580,2025-11-11,DPA,self_hosted,SMB,EMEA,United Kingdom,PostgreSQL,DBA,content,whitepaper-query-tuning,B,14,true,true,false,false,true,7,false,,chose_competitor,Quest Foglight,,,,,45.0
T100581,C200581,2025-11-27,DPA,self_hosted,SMB,EMEA,France,Oracle,IT_ops,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,54.0
T100582,C200582,2025-03-24,DPA,self_hosted,mid_market,NAM,United States,Amazon RDS,IT_ops,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,no_response,,,,,,50.0
T100583,C200583,2025-09-21,DPA,self_hosted,mid_market,EMEA,Netherlands,Oracle,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T100584,C200584,2026-05-14,SQL Sentry,self_hosted,SMB,LATAM,Argentina,Azure SQL,DBA,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,no_response,,,,,,95.0
T100585,C200585,2026-01-13,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,developer,organic,seo-blog,A,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,7.0
T100586,C200586,2025-05-13,DPA,self_hosted,SMB,EMEA,Netherlands,Amazon RDS,DBA,content,webinar-postgres,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,41.0
T100587,C200587,2025-08-19,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,channel_partner,reseller-apac,A,14,true,true,false,false,false,0,false,,price,,,,,,49.0
T100588,C200588,2025-05-23,DPA,self_hosted,mid_market,NAM,Canada,Oracle,developer,organic,seo-blog,B,30,true,true,true,true,false,0,true,25.0,,,Professional,6900.0,575.0,6.0,7.0
T100589,C200589,2025-01-22,DPA,self_hosted,mid_market,APAC,Australia,Oracle,DBA,channel_partner,reseller-apac,B,14,true,false,false,false,false,0,false,,chose_competitor,Datadog,,,,,34.0
T100590,C200590,2026-05-18,DPA,self_hosted,SMB,LATAM,Brazil,Azure SQL,developer,paid_search,gads-brand,A,30,true,false,false,false,false,0,false,,chose_competitor,Redgate,,,,,57.0
T100591,C200591,2025-10-17,DPA,self_hosted,SMB,NAM,Canada,SQL Server,DBA,organic,seo-blog,A,14,false,false,false,false,false,0,false,,no_response,,,,,,10.0
T100592,C200592,2025-08-01,DPA,self_hosted,mid_market,NAM,United States,PostgreSQL,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,7.0
T100593,C200593,2025-12-29,DPM,saas,SMB,NAM,United States,MongoDB,developer,organic,seo-docs,B,30,false,false,false,false,false,0,false,,no_response,,,,,,8.0
T100594,C200594,2025-01-07,DPA,self_hosted,mid_market,EMEA,Netherlands,Oracle,DBA,content,whitepaper-query-tuning,A,14,true,false,false,false,false,0,false,,no_response,,,,,,27.0
T100595,C200595,2025-07-15,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,DBA,paid_search,gads-brand,B,30,true,false,false,false,false,0,false,,chose_competitor,Quest Foglight,,,,,89.0
T100596,C200596,2026-02-14,DPM,saas,SMB,EMEA,Germany,MongoDB,DBA,paid_social,li-dba-persona,B,30,true,true,false,false,true,14,true,31.0,,,Standard,2400.0,200.0,2.0,90.0
T100597,C200597,2026-01-14,DPA,self_hosted,mid_market,NAM,United States,SQL Server,developer,events,pass-summit,B,14,true,true,true,true,false,0,true,12.0,,,Professional,11700.0,975.0,10.0,162.0
T100598,C200598,2026-06-09,SQL Sentry,self_hosted,enterprise,EMEA,UAE,SQL Server,DBA,paid_search,gads-dba-tools,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,72.0
T100599,C200599,2026-01-08,DPA,self_hosted,enterprise,LATAM,Brazil,MySQL,DBA,organic,seo-blog,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,9.0
T100600,C200600,2025-11-01,SQL Sentry,self_hosted,SMB,NAM,Canada,Azure SQL,DBA,channel_partner,reseller-apac,B,14,true,true,false,false,false,0,true,8.0,,,Standard,2300.0,192.0,2.0,66.0
T100601,C200601,2026-03-11,DPM,saas,enterprise,APAC,India,MySQL,IT_ops,organic,seo-docs,A,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,8.0
T100602,C200602,2026-05-09,DPA,self_hosted,SMB,APAC,Singapore,Oracle,DBA,events,sqlbits,B,14,true,false,false,false,false,0,true,12.0,,,Standard,3000.0,250.0,2.0,111.0
T100603,C200603,2026-02-22,DPM,saas,SMB,NAM,Canada,Redis,DBA,email,newsletter,A,30,true,true,false,false,false,0,true,11.0,,,Standard,1900.0,158.0,2.0,5.0
T100604,C200604,2026-06-01,DPA,self_hosted,SMB,LATAM,Brazil,SQL Server,DBA,channel_partner,reseller-apac,B,30,true,true,false,false,false,0,true,18.0,,,Standard,3300.0,275.0,3.0,51.0
T100605,C200605,2026-03-20,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,SQL Server,IT_ops,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,79.0
T100606,C200606,2026-04-24,DPA,self_hosted,SMB,EMEA,Netherlands,Oracle,DBA,referral,g2-review,A,14,true,false,false,false,false,0,true,7.0,,,Standard,3400.0,283.0,3.0,9.0
T100607,C200607,2025-03-31,DPA,self_hosted,SMB,EMEA,United Kingdom,Oracle,IT_ops,organic,seo-docs,A,14,true,true,false,false,false,0,false,,price,,,,,,6.0
T100608,C200608,2026-02-27,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,IT_ops,content,whitepaper-query-tuning,A,14,true,true,true,true,false,0,true,10.0,,,Professional,10900.0,908.0,9.0,29.0
T100609,C200609,2025-10-12,DPM,saas,mid_market,NAM,Canada,Redis,developer,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T100610,C200610,2025-12-08,SQL Sentry,self_hosted,mid_market,EMEA,France,Azure SQL,IT_ops,channel_partner,partner-portal,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,34.0
T100611,C200611,2026-01-23,DPM,saas,mid_market,APAC,India,PostgreSQL,IT_ops,email,db-tips-drip,A,14,true,true,true,true,true,7,false,,no_response,,,,,,9.0
T100612,C200612,2026-06-04,DPA,self_hosted,SMB,LATAM,Mexico,SQL Server,DBA,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,no_response,,,,,,5.0
T100613,C200613,2026-06-10,DPA,self_hosted,mid_market,EMEA,Netherlands,Amazon RDS,developer,referral,customer-referral,B,14,true,false,false,false,false,0,false,,no_response,,,,,,10.0
T100614,C200614,2025-07-21,DPA,self_hosted,mid_market,NAM,United States,Oracle,IT_ops,paid_search,gads-sql-monitoring,A,30,true,false,false,false,false,0,true,12.0,,,Professional,7300.0,608.0,6.0,81.0
T100615,C200615,2026-02-28,DPA,self_hosted,SMB,NAM,United States,Azure SQL,DBA,content,ebook-sql-server,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,25.0
T100616,C200616,2026-03-07,DPA,self_hosted,enterprise,LATAM,Brazil,SQL Server,DBA,email,newsletter,A,14,true,false,false,false,false,0,true,10.0,,,Premier,35900.0,2992.0,30.0,7.0
T100617,C200617,2025-08-23,DPM,saas,mid_market,NAM,United States,Amazon Aurora,DBA,paid_search,gads-sql-monitoring,B,30,true,true,true,true,false,0,true,23.0,,,Professional,10400.0,867.0,9.0,97.0
T100618,C200618,2025-04-07,DPM,saas,mid_market,LATAM,Mexico,MongoDB,developer,paid_search,gads-brand,B,14,true,true,true,true,false,0,false,,no_response,,,,,,91.0
T100619,C200619,2025-02-04,DPA,self_hosted,mid_market,NAM,Canada,Amazon RDS,DBA,email,newsletter,B,14,false,false,false,false,false,0,true,4.0,,,Professional,7400.0,617.0,6.0,5.0
T100620,C200620,2026-03-18,DPA,self_hosted,mid_market,NAM,Canada,Oracle,DBA,paid_search,gads-sql-monitoring,B,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,87.0
T100621,C200621,2025-11-07,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,no_response,,,,,,46.0
