opportunity_id,trial_id,product,region,stage,won,acv_usd
O02365,T25256,SQL Sentry,NAM,Closed Lost,0,
O02366,T25259,SQL Sentry,EMEA,Closed Lost,0,
O02367,T25272,DPA,NAM,Negotiation,0,9700.0
O02368,T25279,SQL Sentry,EMEA,Closed Lost,0,
O02369,T25282,DPA,NAM,Technical Evaluation,0,12500.0
O02370,T25285,SQL Sentry,APAC,Negotiation,0,19400.0
O02371,T25290,SQL Sentry,EMEA,Discovery,0,3900.0
O02372,T25291,SQL Sentry,NAM,Closed Lost,0,
O02373,T25292,SQL Sentry,NAM,Closed Lost,0,
O02374,T25312,DPA,LATAM,Discovery,0,9700.0
O02375,T25315,SQL Sentry,APAC,Closed Lost,0,
O02376,T25333,DPA,APAC,Proposal,0,1600.0
O02377,T25347,DPA,APAC,Proposal,0,6600.0
O02378,T25351,SQL Sentry,APAC,Proposal,0,14400.0
O02379,T25363,DPA,EMEA,Proposal,0,4300.0
O02380,T25370,SQL Sentry,NAM,Closed Lost,0,
O02381,T25383,SQL Sentry,EMEA,Discovery,0,27400.0
O02382,T25394,SQL Sentry,APAC,Discovery,0,34300.0
O02383,T25402,SQL Sentry,EMEA,Negotiation,0,5600.0
O02384,T25405,DPA,APAC,Discovery,0,6900.0
O02385,T25407,SQL Sentry,NAM,Closed Lost,0,
O02386,T25420,SQL Sentry,NAM,Discovery,0,1900.0
O02387,T25428,DPA,NAM,Proposal,0,35200.0
O02388,T25434,DPA,NAM,Proposal,0,8600.0
O02389,T25453,DPM,NAM,Proposal,0,19600.0
O02390,T25457,SQL Sentry,NAM,Discovery,0,28800.0
O02391,T25471,SQL Sentry,EMEA,Technical Evaluation,0,4500.0
O02392,T25495,SQL Sentry,EMEA,Technical Evaluation,0,54200.0
O02393,T25512,DPM,APAC,Closed Lost,0,
O02394,T25528,DPM,APAC,Discovery,0,13400.0
O02395,T25576,DPA,LATAM,Negotiation,0,20700.0
O02396,T25578,DPA,NAM,Technical Evaluation,0,5800.0
O02397,T25630,DPA,EMEA,Discovery,0,24900.0
O02398,T25636,DPA,NAM,Discovery,0,7700.0
O02399,T25660,DPA,EMEA,Negotiation,0,12400.0
O02400,T25671,DPA,EMEA,Technical Evaluation,0,9700.0
O02401,T25676,DPM,APAC,Closed Lost,0,
O02402,T25682,DPA,APAC,Closed Won,1,33600.0
O02403,T25695,SQL Sentry,NAM,Closed Lost,0,
O02404,T25703,DPM,APAC,Closed Lost,0,
O02405,T25768,DPA,NAM,Discovery,0,5800.0
O02406,T25785,DPA,EMEA,Closed Lost,0,
O02407,T25811,DPA,APAC,Closed Won,1,13200.0
O02408,T25814,DPM,APAC,Technical Evaluation,0,11000.0
O02409,T25842,DPA,NAM,Closed Lost,0,
O02410,T25868,DPA,NAM,Negotiation,0,11800.0
O02411,T25881,SQL Sentry,EMEA,Closed Lost,0,
O02412,T25900,SQL Sentry,APAC,Closed Lost,0,
O02413,T25908,DPA,NAM,Discovery,0,13800.0
O02414,T25909,DPM,APAC,Closed Won,1,11500.0
O02415,T25916,DPA,APAC,Proposal,0,10900.0
O02416,T25922,DPM,EMEA,Negotiation,0,14200.0
O02417,T25972,DPA,NAM,Closed Lost,0,
O02418,T26007,DPM,APAC,Closed Lost,0,
O02419,T26011,DPA,LATAM,Proposal,0,5300.0
O02420,T26013,DPA,NAM,Closed Lost,0,
O02421,T26016,DPM,EMEA,Closed Lost,0,
O02422,T26064,DPM,EMEA,Closed Lost,0,
O02423,T26076,SQL Sentry,NAM,Negotiation,0,9400.0
O02424,T26095,DPM,NAM,Negotiation,0,3800.0
O02425,T26102,DPA,NAM,Discovery,0,6800.0
O02426,T26110,DPA,NAM,Technical Evaluation,0,11800.0
O02427,T26111,DPM,EMEA,Proposal,0,5100.0
O02428,T26125,DPM,EMEA,Closed Won,1,29700.0
O02429,T26129,DPA,APAC,Closed Lost,0,
O02430,T26141,SQL Sentry,EMEA,Proposal,0,23400.0
O02431,T26154,DPA,NAM,Discovery,0,13100.0
O02432,T26176,DPM,EMEA,Proposal,0,9600.0
O02433,T26182,DPA,NAM,Proposal,0,15600.0
O02434,T26185,DPM,APAC,Closed Won,1,5100.0
O02435,T26221,SQL Sentry,APAC,Negotiation,0,23000.0
O02436,T26253,DPA,NAM,Closed Lost,0,
O02437,T26254,SQL Sentry,NAM,Discovery,0,26000.0
O02438,T26270,DPA,EMEA,Closed Lost,0,
O02439,T26279,DPA,NAM,Proposal,0,4400.0
O02440,T26283,DPA,NAM,Discovery,0,26400.0
O02441,T26291,DPM,EMEA,Closed Won,1,3100.0
O02442,T26295,DPM,NAM,Closed Lost,0,
O02443,T26309,DPM,EMEA,Closed Won,1,11000.0
O02444,T26314,DPA,NAM,Closed Lost,0,
O02445,T26317,SQL Sentry,APAC,Closed Lost,0,
O02446,T26320,DPA,APAC,Closed Lost,0,
O02447,T26330,SQL Sentry,APAC,Negotiation,0,12300.0
O02448,T26331,DPA,NAM,Negotiation,0,8300.0
O02449,T26336,DPM,EMEA,Closed Lost,0,
O02450,T26339,DPA,APAC,Closed Lost,0,
O02451,T26378,DPM,LATAM,Discovery,0,28300.0
O02452,T26383,DPA,NAM,Closed Lost,0,
O02453,T26400,SQL Sentry,APAC,Negotiation,0,2200.0
O02454,T26404,DPM,NAM,Technical Evaluation,0,13100.0
O02455,T26405,SQL Sentry,APAC,Closed Lost,0,
O02456,T26409,DPM,EMEA,Discovery,0,25500.0
O02457,T26414,DPA,EMEA,Closed Won,1,38900.0
O02458,T26432,SQL Sentry,NAM,Discovery,0,6400.0
O02459,T26434,DPA,EMEA,Closed Lost,0,
O02460,T26443,DPA,APAC,Closed Lost,0,
O02461,T26459,DPM,LATAM,Closed Lost,0,
O02462,T26474,DPM,NAM,Closed Lost,0,
O02463,T26479,DPA,NAM,Negotiation,0,24100.0
O02464,T26497,SQL Sentry,APAC,Discovery,0,29000.0
O02465,T26501,DPA,NAM,Technical Evaluation,0,7000.0
O02466,T26507,DPA,NAM,Closed Lost,0,
O02467,T26552,SQL Sentry,NAM,Proposal,0,3400.0
O02468,T26554,SQL Sentry,NAM,Proposal,0,13600.0
O02469,T26564,DPA,EMEA,Closed Lost,0,
O02470,T26579,DPA,APAC,Discovery,0,5600.0
O02471,T26586,DPM,NAM,Closed Lost,0,
O02472,T26589,DPA,NAM,Proposal,0,13400.0
O02473,T26597,DPA,NAM,Negotiation,0,25600.0
O02474,T26609,DPM,APAC,Proposal,0,18900.0
O02475,T26615,SQL Sentry,NAM,Proposal,0,10000.0
O02476,T26643,DPA,NAM,Technical Evaluation,0,8600.0
O02477,T26652,DPA,NAM,Closed Lost,0,
O02478,T26660,DPM,EMEA,Discovery,0,22500.0
O02479,T26666,SQL Sentry,NAM,Closed Lost,0,
O02480,T26698,SQL Sentry,NAM,Closed Lost,0,
O02481,T26716,SQL Sentry,EMEA,Closed Lost,0,
O02482,T26717,DPA,NAM,Closed Lost,0,
O02483,T26724,DPA,NAM,Technical Evaluation,0,59700.0
O02484,T26726,DPM,NAM,Proposal,0,11800.0
O02485,T26735,SQL Sentry,NAM,Negotiation,0,10500.0
O02486,T26781,DPA,EMEA,Closed Won,1,5000.0
O02487,T26818,SQL Sentry,NAM,Technical Evaluation,0,33600.0
O02488,T26843,DPA,EMEA,Closed Lost,0,
O02489,T26853,DPA,NAM,Proposal,0,2600.0
O02490,T26879,DPA,APAC,Negotiation,0,17600.0
O02491,T26883,SQL Sentry,NAM,Closed Won,1,7500.0
O02492,T26894,DPM,LATAM,Discovery,0,40500.0
O02493,T26905,DPM,NAM,Closed Lost,0,
O02494,T26907,DPA,EMEA,Closed Won,1,10000.0
O02495,T26938,DPM,LATAM,Proposal,0,3100.0
O02496,T26955,DPA,EMEA,Technical Evaluation,0,9000.0
O02497,T26986,DPA,EMEA,Closed Lost,0,
O02498,T26999,SQL Sentry,EMEA,Negotiation,0,5400.0
O02499,T27031,DPA,NAM,Technical Evaluation,0,3800.0
O02500,T27037,DPM,NAM,Technical Evaluation,0,34100.0
O02501,T27038,DPA,NAM,Discovery,0,2800.0
O02502,T27040,DPA,NAM,Closed Lost,0,
O02503,T27045,DPM,NAM,Discovery,0,24600.0
O02504,T27053,SQL Sentry,NAM,Closed Lost,0,
O02505,T27058,SQL Sentry,EMEA,Discovery,0,26900.0
O02506,T27062,DPA,LATAM,Technical Evaluation,0,12900.0
O02507,T27071,DPA,NAM,Discovery,0,5200.0
O02508,T27095,DPA,NAM,Proposal,0,28000.0
O02509,T27105,DPA,NAM,Technical Evaluation,0,21600.0
O02510,T27114,SQL Sentry,APAC,Negotiation,0,7600.0
O02511,T27116,SQL Sentry,NAM,Closed Lost,0,
O02512,T27127,DPA,NAM,Closed Lost,0,
O02513,T27138,DPA,NAM,Closed Lost,0,
O02514,T27144,DPA,EMEA,Closed Lost,0,
O02515,T27153,DPA,EMEA,Closed Lost,0,
O02516,T27187,SQL Sentry,APAC,Proposal,0,13600.0
O02517,T27191,DPA,LATAM,Negotiation,0,2200.0
O02518,T27216,DPM,NAM,Technical Evaluation,0,8200.0
O02519,T27223,DPM,NAM,Discovery,0,9700.0
O02520,T27224,DPA,NAM,Proposal,0,6000.0
O02521,T27238,DPM,APAC,Closed Lost,0,
O02522,T27262,SQL Sentry,NAM,Negotiation,0,11100.0
O02523,T27270,SQL Sentry,EMEA,Discovery,0,8500.0
O02524,T27273,DPA,NAM,Closed Lost,0,
O02525,T27281,DPM,NAM,Negotiation,0,11500.0
O02526,T27290,DPM,EMEA,Proposal,0,14400.0
O02527,T27295,DPA,NAM,Negotiation,0,20800.0
O02528,T27301,SQL Sentry,EMEA,Closed Lost,0,
O02529,T27302,DPA,NAM,Closed Lost,0,
O02530,T27323,DPA,EMEA,Negotiation,0,6100.0
O02531,T27341,DPA,NAM,Technical Evaluation,0,27400.0
O02532,T27347,DPA,APAC,Closed Lost,0,
O02533,T27349,DPM,EMEA,Negotiation,0,7600.0
O02534,T27356,DPA,EMEA,Negotiation,0,7300.0
O02535,T27357,SQL Sentry,EMEA,Discovery,0,7900.0
O02536,T27362,DPM,EMEA,Discovery,0,7300.0
O02537,T27367,DPM,NAM,Discovery,0,41000.0
O02538,T27368,DPA,EMEA,Closed Lost,0,
O02539,T27376,DPA,NAM,Negotiation,0,12800.0
O02540,T27378,DPA,NAM,Negotiation,0,8000.0
O02541,T27384,DPA,APAC,Technical Evaluation,0,53800.0
O02542,T27397,DPA,NAM,Technical Evaluation,0,45100.0
O02543,T27399,DPM,EMEA,Closed Lost,0,
O02544,T27409,DPA,NAM,Closed Lost,0,
O02545,T27412,SQL Sentry,NAM,Closed Won,1,10300.0
O02546,T27413,DPM,APAC,Negotiation,0,11200.0
O02547,T27416,DPA,EMEA,Closed Lost,0,
O02548,T27420,DPA,LATAM,Closed Lost,0,
O02549,T27455,SQL Sentry,NAM,Proposal,0,11100.0
O02550,T27459,SQL Sentry,NAM,Discovery,0,8900.0
O02551,T27465,DPA,EMEA,Closed Lost,0,
O02552,T27473,DPA,EMEA,Closed Lost,0,
O02553,T27474,SQL Sentry,NAM,Closed Lost,0,
O02554,T27479,SQL Sentry,NAM,Closed Lost,0,
O02555,T27512,DPM,NAM,Proposal,0,7100.0
O02556,T27522,DPA,NAM,Discovery,0,8400.0
O02557,T27532,DPA,LATAM,Technical Evaluation,0,9900.0
O02558,T27537,DPA,EMEA,Discovery,0,9700.0
O02559,T27545,SQL Sentry,NAM,Technical Evaluation,0,27000.0
O02560,T27563,DPM,EMEA,Negotiation,0,3700.0
O02561,T27572,DPM,NAM,Negotiation,0,1800.0
O02562,T27576,DPA,NAM,Negotiation,0,8800.0
O02563,T27580,DPA,APAC,Negotiation,0,8800.0
O02564,T27601,SQL Sentry,APAC,Negotiation,0,26000.0
O02565,T27611,DPA,EMEA,Negotiation,0,11000.0
O02566,T27615,SQL Sentry,NAM,Negotiation,0,15900.0
O02567,T27619,DPA,NAM,Technical Evaluation,0,26100.0
O02568,T27624,DPM,EMEA,Closed Lost,0,
O02569,T27637,DPM,NAM,Closed Lost,0,
O02570,T27644,DPA,NAM,Proposal,0,31000.0
O02571,T27656,DPA,NAM,Closed Won,1,5900.0
O02572,T27661,DPA,APAC,Discovery,0,9300.0
O02573,T27665,DPM,NAM,Technical Evaluation,0,18700.0
O02574,T27688,SQL Sentry,EMEA,Closed Lost,0,
O02575,T27693,DPM,APAC,Closed Won,1,6200.0
O02576,T27695,DPA,EMEA,Technical Evaluation,0,10200.0
O02577,T27713,DPA,NAM,Technical Evaluation,0,16200.0
O02578,T27716,DPM,LATAM,Closed Lost,0,
O02579,T27725,DPA,NAM,Negotiation,0,12800.0
O02580,T27730,DPM,APAC,Closed Lost,0,
O02581,T27786,DPM,NAM,Closed Won,1,14100.0
O02582,T27787,DPA,APAC,Technical Evaluation,0,4900.0
O02583,T27788,SQL Sentry,NAM,Technical Evaluation,0,34300.0
O02584,T27790,DPM,NAM,Discovery,0,16000.0
O02585,T27810,SQL Sentry,NAM,Discovery,0,5900.0
O02586,T27841,DPA,NAM,Closed Won,1,10800.0
O02587,T27850,DPA,NAM,Proposal,0,7300.0
O02588,T27857,DPA,NAM,Closed Won,1,9500.0
O02589,T27870,SQL Sentry,EMEA,Closed Lost,0,
O02590,T27872,DPA,APAC,Negotiation,0,10000.0
O02591,T27894,SQL Sentry,EMEA,Technical Evaluation,0,15500.0
O02592,T27912,SQL Sentry,APAC,Discovery,0,10000.0
O02593,T27936,DPM,NAM,Closed Lost,0,
O02594,T27960,SQL Sentry,EMEA,Discovery,0,10900.0
O02595,T27961,DPA,EMEA,Proposal,0,37000.0
O02596,T27972,SQL Sentry,APAC,Discovery,0,20500.0
O02597,T27990,SQL Sentry,NAM,Proposal,0,41300.0
O02598,T27997,SQL Sentry,APAC,Closed Lost,0,
O02599,T28006,SQL Sentry,APAC,Proposal,0,4400.0
O02600,T28014,DPA,NAM,Negotiation,0,8200.0
O02601,T28032,DPA,EMEA,Closed Won,1,33900.0
O02602,T28035,SQL Sentry,NAM,Closed Won,1,6700.0
O02603,T28040,DPA,NAM,Discovery,0,5100.0
O02604,T28058,SQL Sentry,EMEA,Closed Lost,0,
O02605,T28063,DPA,EMEA,Technical Evaluation,0,14200.0
O02606,T28081,DPA,NAM,Technical Evaluation,0,8600.0
O02607,T28088,DPM,NAM,Discovery,0,28800.0
O02608,T28102,SQL Sentry,EMEA,Discovery,0,11300.0
O02609,T28113,DPA,EMEA,Discovery,0,10800.0
O02610,T28115,DPA,EMEA,Closed Lost,0,
O02611,T28123,SQL Sentry,NAM,Technical Evaluation,0,7700.0
O02612,T28143,SQL Sentry,NAM,Closed Lost,0,
O02613,T28158,DPA,NAM,Closed Lost,0,
O02614,T28171,DPM,NAM,Proposal,0,31700.0
O02615,T28199,DPM,EMEA,Closed Lost,0,
O02616,T28203,DPM,NAM,Discovery,0,6500.0
O02617,T28223,DPA,NAM,Closed Lost,0,
O02618,T28232,DPM,NAM,Closed Lost,0,
O02619,T28238,DPA,APAC,Closed Lost,0,
O02620,T28243,DPM,EMEA,Negotiation,0,19400.0
O02621,T28250,DPM,LATAM,Closed Lost,0,
O02622,T28261,DPM,EMEA,Negotiation,0,10100.0
O02623,T28264,DPA,NAM,Technical Evaluation,0,3100.0
O02624,T28269,DPM,EMEA,Negotiation,0,5500.0
O02625,T28274,DPM,NAM,Closed Lost,0,
O02626,T28280,DPA,NAM,Proposal,0,14200.0
O02627,T28306,SQL Sentry,NAM,Closed Won,1,8400.0
O02628,T28315,DPA,APAC,Discovery,0,14600.0
O02629,T28317,DPA,EMEA,Proposal,0,17700.0
O02630,T28333,SQL Sentry,EMEA,Closed Lost,0,
O02631,T28335,DPA,NAM,Closed Lost,0,
O02632,T28343,DPM,APAC,Discovery,0,18600.0
O02633,T28349,DPM,NAM,Closed Lost,0,
O02634,T28352,DPM,APAC,Closed Lost,0,
O02635,T28360,SQL Sentry,LATAM,Discovery,0,8600.0
O02636,T28365,DPM,EMEA,Closed Lost,0,
O02637,T28369,SQL Sentry,NAM,Closed Lost,0,
O02638,T28382,DPA,NAM,Negotiation,0,20500.0
O02639,T28392,SQL Sentry,NAM,Technical Evaluation,0,4600.0
O02640,T28396,DPM,NAM,Negotiation,0,8900.0
O02641,T28398,DPA,NAM,Closed Lost,0,
O02642,T28420,DPM,NAM,Discovery,0,9300.0
O02643,T28426,DPA,EMEA,Negotiation,0,12800.0
O02644,T28427,DPA,NAM,Closed Lost,0,
O02645,T28442,DPA,NAM,Technical Evaluation,0,16300.0
O02646,T28455,SQL Sentry,LATAM,Discovery,0,6300.0
O02647,T28475,DPA,NAM,Discovery,0,2400.0
O02648,T28489,DPA,NAM,Negotiation,0,36600.0
O02649,T28493,DPM,EMEA,Proposal,0,9100.0
O02650,T28496,SQL Sentry,EMEA,Closed Lost,0,
O02651,T28504,SQL Sentry,EMEA,Discovery,0,24400.0
O02652,T28530,DPA,EMEA,Proposal,0,16700.0
O02653,T28533,DPA,NAM,Proposal,0,8400.0
O02654,T28534,SQL Sentry,APAC,Proposal,0,7400.0
O02655,T28553,DPA,EMEA,Proposal,0,5600.0
O02656,T28555,DPM,APAC,Discovery,0,7000.0
O02657,T28592,SQL Sentry,EMEA,Closed Lost,0,
O02658,T28596,DPM,NAM,Closed Lost,0,
O02659,T28599,SQL Sentry,EMEA,Closed Won,1,8700.0
O02660,T28620,DPA,LATAM,Closed Lost,0,
O02661,T28625,DPA,NAM,Technical Evaluation,0,3200.0
O02662,T28646,SQL Sentry,NAM,Closed Won,1,36700.0
O02663,T28654,DPA,EMEA,Closed Lost,0,
O02664,T28659,DPM,LATAM,Proposal,0,16600.0
O02665,T28664,DPA,APAC,Closed Lost,0,
O02666,T28666,DPM,NAM,Proposal,0,8700.0
O02667,T28674,DPM,NAM,Discovery,0,21800.0
O02668,T28675,SQL Sentry,NAM,Proposal,0,10800.0
O02669,T28690,DPA,NAM,Closed Lost,0,
O02670,T28701,DPM,APAC,Closed Lost,0,
O02671,T28733,SQL Sentry,EMEA,Discovery,0,12200.0
O02672,T28739,DPM,NAM,Closed Lost,0,
O02673,T28744,DPM,LATAM,Proposal,0,8300.0
O02674,T28745,DPM,LATAM,Closed Lost,0,
O02675,T28749,DPA,EMEA,Closed Lost,0,
O02676,T28753,SQL Sentry,LATAM,Closed Won,1,26200.0
O02677,T28754,SQL Sentry,EMEA,Negotiation,0,10700.0
O02678,T28797,DPM,LATAM,Proposal,0,13800.0
O02679,T28801,DPA,NAM,Closed Lost,0,
O02680,T28811,SQL Sentry,EMEA,Discovery,0,7000.0
O02681,T28841,SQL Sentry,NAM,Closed Lost,0,
O02682,T28845,DPA,APAC,Technical Evaluation,0,32800.0
O02683,T28859,DPM,NAM,Closed Lost,0,
O02684,T28880,DPA,EMEA,Closed Lost,0,
O02685,T28903,SQL Sentry,EMEA,Proposal,0,21600.0
O02686,T28907,SQL Sentry,EMEA,Closed Lost,0,
O02687,T28920,DPA,NAM,Proposal,0,7900.0
O02688,T28945,DPA,APAC,Negotiation,0,12000.0
O02689,T28946,DPM,EMEA,Closed Won,1,7200.0
O02690,T28953,DPM,EMEA,Closed Lost,0,
O02691,T28966,DPM,EMEA,Technical Evaluation,0,7000.0
O02692,T28985,DPM,NAM,Closed Lost,0,
O02693,T29002,DPA,NAM,Discovery,0,9600.0
O02694,T29016,SQL Sentry,NAM,Negotiation,0,21500.0
O02695,T29023,SQL Sentry,LATAM,Closed Lost,0,
O02696,T29049,DPA,NAM,Negotiation,0,21600.0
O02697,T29059,DPA,EMEA,Discovery,0,10600.0
O02698,T29061,DPA,EMEA,Closed Won,1,34200.0
O02699,T29065,DPM,NAM,Closed Lost,0,
O02700,T29077,SQL Sentry,LATAM,Closed Lost,0,
O02701,T29096,DPA,NAM,Closed Lost,0,
O02702,T29124,SQL Sentry,EMEA,Proposal,0,25700.0
O02703,T29128,DPA,NAM,Proposal,0,24800.0
O02704,T29167,DPM,EMEA,Discovery,0,26900.0
O02705,T29169,DPM,EMEA,Closed Lost,0,
O02706,T29175,DPA,EMEA,Closed Won,1,9100.0
O02707,T29184,SQL Sentry,NAM,Closed Lost,0,
O02708,T29193,DPM,APAC,Discovery,0,29400.0
O02709,T29196,DPA,EMEA,Closed Lost,0,
O02710,T29205,SQL Sentry,APAC,Closed Lost,0,
O02711,T29233,SQL Sentry,APAC,Technical Evaluation,0,2500.0
O02712,T29261,DPM,NAM,Technical Evaluation,0,6500.0
O02713,T29262,DPA,APAC,Closed Lost,0,
O02714,T29264,DPA,NAM,Closed Lost,0,
O02715,T29291,DPM,EMEA,Technical Evaluation,0,17400.0
O02716,T29294,SQL Sentry,NAM,Closed Lost,0,
O02717,T29297,DPA,NAM,Proposal,0,13500.0
O02718,T29318,DPA,EMEA,Discovery,0,11500.0
O02719,T29330,DPA,NAM,Closed Lost,0,
O02720,T29348,DPM,NAM,Closed Lost,0,
O02721,T29358,DPM,NAM,Closed Lost,0,
O02722,T29367,SQL Sentry,APAC,Proposal,0,9400.0
O02723,T29368,SQL Sentry,EMEA,Proposal,0,18100.0
O02724,T29373,DPA,NAM,Proposal,0,11400.0
O02725,T29375,DPM,NAM,Proposal,0,8500.0
O02726,T29389,DPA,NAM,Negotiation,0,42200.0
O02727,T29394,SQL Sentry,EMEA,Negotiation,0,7400.0
O02728,T29401,DPA,LATAM,Closed Lost,0,
O02729,T29402,DPA,EMEA,Negotiation,0,3300.0
O02730,T29411,SQL Sentry,NAM,Technical Evaluation,0,21200.0
O02731,T29422,SQL Sentry,EMEA,Closed Lost,0,
O02732,T29452,SQL Sentry,NAM,Proposal,0,3800.0
O02733,T29463,DPA,NAM,Closed Lost,0,
O02734,T29468,DPM,NAM,Discovery,0,3400.0
O02735,T29500,DPA,NAM,Proposal,0,33400.0
O02736,T29502,DPA,NAM,Closed Lost,0,
O02737,T29503,DPM,EMEA,Negotiation,0,25000.0
O02738,T29505,SQL Sentry,NAM,Discovery,0,8600.0
O02739,T29521,SQL Sentry,NAM,Technical Evaluation,0,17200.0
O02740,T29531,DPA,EMEA,Negotiation,0,5200.0
O02741,T29536,DPM,NAM,Discovery,0,32500.0
O02742,T29545,DPA,EMEA,Technical Evaluation,0,28200.0
O02743,T29553,DPA,LATAM,Technical Evaluation,0,10800.0
O02744,T29556,DPM,EMEA,Negotiation,0,2800.0
O02745,T29569,SQL Sentry,APAC,Negotiation,0,10600.0
O02746,T29586,SQL Sentry,EMEA,Discovery,0,27300.0
O02747,T29600,DPA,NAM,Discovery,0,16700.0
O02748,T29609,SQL Sentry,NAM,Discovery,0,5100.0
O02749,T29610,DPA,APAC,Closed Lost,0,
O02750,T29620,DPM,NAM,Closed Lost,0,
O02751,T29645,DPM,APAC,Discovery,0,8900.0
O02752,T29653,SQL Sentry,LATAM,Proposal,0,19100.0
O02753,T29666,DPM,NAM,Closed Won,1,9000.0
O02754,T29680,DPA,NAM,Closed Won,1,4300.0
O02755,T29684,DPM,APAC,Closed Lost,0,
O02756,T29696,DPA,EMEA,Closed Lost,0,
O02757,T29708,DPM,APAC,Proposal,0,9200.0
O02758,T29712,SQL Sentry,EMEA,Negotiation,0,11700.0
O02759,T29716,DPA,NAM,Closed Lost,0,
O02760,T29727,SQL Sentry,LATAM,Proposal,0,30400.0
O02761,T29729,DPA,EMEA,Closed Won,1,8500.0
O02762,T29733,DPA,NAM,Discovery,0,9100.0
O02763,T29751,SQL Sentry,EMEA,Closed Lost,0,
O02764,T29782,SQL Sentry,APAC,Closed Lost,0,
O02765,T29793,SQL Sentry,EMEA,Closed Lost,0,
O02766,T29799,DPM,EMEA,Closed Won,1,14900.0
O02767,T29817,DPM,EMEA,Discovery,0,10300.0
O02768,T29835,DPA,NAM,Closed Lost,0,
O02769,T29862,DPA,NAM,Closed Lost,0,
O02770,T29865,DPM,APAC,Closed Lost,0,
O02771,T29892,DPA,EMEA,Discovery,0,15600.0
O02772,T29900,SQL Sentry,LATAM,Discovery,0,28600.0
O02773,T29916,SQL Sentry,EMEA,Closed Lost,0,
O02774,T29921,SQL Sentry,EMEA,Negotiation,0,23400.0
O02775,T29950,SQL Sentry,NAM,Closed Lost,0,
O02776,T29953,DPA,NAM,Closed Lost,0,
O02777,T29964,DPM,NAM,Technical Evaluation,0,20400.0
O02778,T29986,DPM,NAM,Technical Evaluation,0,33700.0
O02779,T30006,SQL Sentry,APAC,Negotiation,0,8000.0
O02780,T30018,DPA,NAM,Closed Lost,0,
O02781,T30046,DPA,NAM,Technical Evaluation,0,38900.0
O02782,T30077,DPA,EMEA,Proposal,0,31700.0
O02783,T30079,DPM,APAC,Closed Lost,0,
O02784,T30085,DPA,EMEA,Negotiation,0,54400.0
O02785,T30095,DPM,EMEA,Proposal,0,9200.0
O02786,T30101,DPA,NAM,Discovery,0,30100.0
O02787,T30116,SQL Sentry,LATAM,Discovery,0,52600.0
O02788,T30136,DPM,LATAM,Closed Won,1,26200.0
O02789,T30138,DPA,NAM,Closed Lost,0,
O02790,T30145,DPA,EMEA,Discovery,0,11300.0
O02791,T30172,SQL Sentry,NAM,Closed Lost,0,
O02792,T30173,DPM,NAM,Technical Evaluation,0,10000.0
O02793,T30179,SQL Sentry,NAM,Discovery,0,15500.0
O02794,T30181,SQL Sentry,NAM,Technical Evaluation,0,4300.0
O02795,T30191,DPA,EMEA,Closed Lost,0,
O02796,T30206,DPA,APAC,Negotiation,0,16500.0
O02797,T30209,DPM,EMEA,Proposal,0,18400.0
O02798,T30221,SQL Sentry,NAM,Discovery,0,31900.0
O02799,T30224,SQL Sentry,LATAM,Closed Lost,0,
O02800,T30228,DPA,NAM,Closed Lost,0,
O02801,T30245,DPA,LATAM,Discovery,0,6800.0
O02802,T30258,DPM,APAC,Discovery,0,24100.0
O02803,T30260,SQL Sentry,EMEA,Negotiation,0,3800.0
O02804,T30267,SQL Sentry,EMEA,Closed Lost,0,
O02805,T30305,SQL Sentry,NAM,Discovery,0,12700.0
O02806,T30326,DPM,EMEA,Closed Lost,0,
O02807,T30356,SQL Sentry,EMEA,Technical Evaluation,0,12700.0
O02808,T30358,DPA,APAC,Negotiation,0,15100.0
O02809,T30360,DPA,EMEA,Technical Evaluation,0,11000.0
O02810,T30361,SQL Sentry,NAM,Closed Lost,0,
O02811,T30371,DPM,NAM,Proposal,0,4400.0
O02812,T30379,DPA,NAM,Discovery,0,26500.0
O02813,T30389,DPA,APAC,Proposal,0,10200.0
O02814,T30397,DPA,NAM,Proposal,0,10500.0
O02815,T30414,DPA,NAM,Negotiation,0,5900.0
O02816,T30419,DPA,NAM,Negotiation,0,13800.0
O02817,T30423,DPM,NAM,Closed Won,1,23400.0
O02818,T30432,SQL Sentry,EMEA,Closed Lost,0,
O02819,T30446,DPM,EMEA,Closed Lost,0,
O02820,T30462,DPA,APAC,Closed Lost,0,
O02821,T30463,SQL Sentry,EMEA,Negotiation,0,19600.0
O02822,T30467,SQL Sentry,APAC,Closed Lost,0,
O02823,T30470,DPA,EMEA,Proposal,0,7000.0
O02824,T30476,DPM,LATAM,Negotiation,0,16400.0
O02825,T30486,DPA,APAC,Negotiation,0,17700.0
O02826,T30495,SQL Sentry,NAM,Closed Won,1,24700.0
O02827,T30498,DPA,LATAM,Discovery,0,7300.0
O02828,T30504,DPM,APAC,Closed Won,1,11200.0
O02829,T30515,DPM,EMEA,Discovery,0,18400.0
O02830,T30526,DPA,NAM,Discovery,0,5200.0
O02831,T30533,DPA,NAM,Discovery,0,16400.0
O02832,T30549,SQL Sentry,NAM,Closed Won,1,5100.0
O02833,T30550,DPM,NAM,Proposal,0,27300.0
O02834,T30585,DPA,APAC,Discovery,0,31900.0
O02835,T30586,DPM,APAC,Closed Lost,0,
O02836,T30603,SQL Sentry,NAM,Technical Evaluation,0,42700.0
