trial_id,logins,instances_monitored,wait_time_analyses_run,tuning_advisors_used,anomaly_alerts_configured,reports_generated,feature_adoption_rate,engagement_score
T03665,6,1,4,2,0,1,0.36,24
T03666,11,1,10,5,0,1,0.42,47
T03667,0,0,0,0,0,0,0.0,1
T03668,9,1,5,2,2,0,0.45,29
T03669,8,4,9,6,0,1,0.62,60
T03670,0,0,0,0,0,0,0.0,7
T03671,10,3,9,2,2,1,0.46,51
T03672,1,1,0,0,0,0,0.0,1
T03673,7,3,7,0,0,0,0.35,25
T03674,0,0,0,0,0,0,0.0,1
T03675,4,3,12,5,2,2,0.55,48
T03676,1,0,0,0,0,0,0.0,1
T03677,0,0,0,0,0,0,0.0,4
T03678,11,3,6,2,0,0,0.41,32
T03679,0,0,0,0,0,0,0.0,7
T03680,19,4,7,5,1,0,0.81,79
T03681,0,0,0,0,0,0,0.0,5
T03682,9,2,9,2,2,1,0.34,41
T03683,0,1,0,0,0,0,0.0,2
T03684,0,0,0,0,0,0,0.0,1
T03685,0,0,0,0,0,0,0.0,8
T03686,0,0,0,0,0,0,0.0,3
T03687,22,6,10,5,1,5,0.75,82
T03688,7,4,3,2,2,0,0.46,37
T03689,0,0,0,0,0,0,0.0,2
T03690,0,0,0,0,0,0,0.0,1
T03691,0,0,0,0,0,0,0.0,4
T03692,7,2,5,0,0,1,0.3,19
T03693,9,4,12,0,3,0,0.48,46
T03694,0,1,0,0,0,0,0.0,1
T03695,20,3,12,6,1,3,0.97,93
T03696,0,1,0,0,0,0,0.0,10
T03697,0,0,0,0,0,0,0.0,1
T03698,0,0,0,0,0,0,0.0,2
T03699,0,0,0,0,0,0,0.0,4
T03700,10,7,13,5,1,3,0.67,73
T03701,0,0,0,0,0,0,0.0,1
T03702,0,0,0,0,0,0,0.0,3
T03703,0,0,0,0,0,0,0.0,9
T03704,0,0,0,0,0,0,0.0,6
T03705,0,0,0,0,0,0,0.0,5
T03706,19,3,14,8,3,1,0.89,93
T03707,8,1,8,2,1,0,0.36,27
T03708,7,3,7,1,3,0,0.37,29
T03709,0,0,0,0,0,0,0.0,4
T03710,0,0,0,0,0,0,0.0,5
T03711,6,4,15,6,2,1,0.58,50
T03712,0,0,0,0,0,0,0.0,4
T03713,0,0,0,0,0,0,0.0,4
T03714,0,0,0,0,0,0,0.0,1
T03715,10,2,7,4,1,1,0.45,36
T03716,12,3,10,7,3,0,0.71,79
T03717,5,4,6,1,0,0,0.49,35
T03718,1,1,0,0,0,0,0.0,31
T03719,0,0,0,0,0,0,0.0,8
T03720,14,5,16,7,0,4,0.67,76
T03721,15,7,15,3,3,2,0.83,83
T03722,0,0,0,0,0,0,0.0,1
T03723,1,0,0,0,0,0,0.0,1
T03724,14,1,9,5,1,2,0.61,59
T03725,1,1,0,0,0,0,0.0,5
T03726,13,4,17,1,1,0,0.67,67
T03727,0,0,0,0,0,0,0.0,1
T03728,1,1,0,0,0,0,0.0,6
T03729,0,0,0,0,0,0,0.0,1
T03730,3,2,5,4,1,0,0.42,30
T03731,5,2,6,1,1,0,0.28,22
T03732,2,0,0,0,0,0,0.0,1
T03733,8,3,2,2,1,0,0.46,27
T03734,1,1,0,0,0,0,0.0,6
T03735,12,4,11,5,2,2,0.65,63
T03736,0,0,0,0,0,0,0.0,1
T03737,1,0,0,0,0,0,0.0,5
T03738,11,2,6,0,1,0,0.37,27
T03739,11,4,8,4,2,1,0.73,80
T03740,0,0,0,0,0,0,0.0,3
T03741,0,0,0,0,0,0,0.0,3
T03742,20,4,14,4,4,1,0.89,100
T03743,21,5,14,1,3,2,0.93,100
T03744,22,2,14,8,3,1,0.65,82
T03745,23,2,23,6,2,2,0.83,100
T03746,14,3,15,3,3,4,0.6,57
T03747,1,1,0,0,0,0,0.0,16
T03748,2,1,0,0,0,0,0.0,2
T03749,0,0,0,0,0,0,0.0,8
T03750,0,0,0,0,0,0,0.0,1
T03751,0,0,0,0,0,0,0.0,4
T03752,9,6,9,5,1,0,0.5,52
T03753,0,0,0,0,0,0,0.0,2
T03754,0,0,0,0,0,0,0.0,7
T03755,7,1,4,0,0,1,0.29,24
T03756,0,1,0,0,0,0,0.0,7
T03757,9,3,20,7,5,2,0.84,86
T03758,0,0,0,0,0,0,0.0,1
T03759,0,0,0,0,0,0,0.0,1
T03760,9,1,5,2,1,0,0.47,40
T03761,0,0,0,0,0,0,0.0,9
T03762,21,5,18,5,2,3,0.83,100
T03763,16,3,8,3,3,2,0.51,52
T03764,11,4,14,7,1,2,0.64,64
T03765,11,3,5,6,3,0,0.67,58
T03766,0,0,0,0,0,0,0.0,10
T03767,7,2,8,1,4,1,0.44,34
T03768,15,3,9,6,2,2,0.62,56
T03769,0,0,0,0,0,0,0.0,1
T03770,0,0,0,0,0,0,0.0,2
T03771,8,3,9,0,1,0,0.55,43
T03772,9,4,10,2,2,2,0.56,45
T03773,10,2,5,1,2,1,0.42,27
T03774,8,3,5,0,1,0,0.45,39
T03775,1,1,0,0,0,0,0.0,1
T03776,0,0,0,0,0,0,0.0,7
T03777,0,0,0,0,0,0,0.0,5
T03778,2,1,0,0,0,0,0.0,19
T03779,0,0,0,0,0,0,0.0,4
T03780,4,4,10,2,1,0,0.49,43
T03781,1,1,0,0,0,0,0.0,18
T03782,10,3,9,1,2,2,0.74,76
T03783,0,0,0,0,0,0,0.0,1
T03784,15,5,13,6,3,0,0.71,78
T03785,0,0,0,0,0,0,0.0,3
T03786,0,0,0,0,0,0,0.0,5
T03787,0,0,0,0,0,0,0.0,2
T03788,7,2,9,0,2,0,0.48,37
T03789,2,1,3,1,0,0,0.34,12
T03790,0,0,0,0,0,0,0.0,1
T03791,10,2,10,4,0,0,0.44,42
T03792,1,0,0,0,0,0,0.0,1
T03793,5,1,8,1,0,0,0.41,31
T03794,14,3,8,3,2,0,0.51,55
T03795,0,0,0,0,0,0,0.0,8
T03796,0,0,0,0,0,0,0.0,1
T03797,11,3,9,6,2,1,0.69,67
T03798,12,7,7,6,5,2,0.58,53
T03799,1,1,0,0,0,0,0.0,8
T03800,0,1,0,0,0,0,0.0,6
T03801,14,3,15,3,3,1,0.73,75
T03802,1,0,0,0,0,0,0.0,5
T03803,0,0,0,0,0,0,0.0,1
T03804,11,4,13,4,1,0,0.58,58
T03805,1,1,0,0,0,0,0.0,9
T03806,8,3,10,1,2,1,0.55,60
T03807,1,0,0,0,0,0,0.0,4
T03808,12,5,6,4,5,1,0.83,76
T03809,0,0,0,0,0,0,0.0,1
T03810,2,1,0,0,0,0,0.0,18
T03811,0,1,0,0,0,0,0.0,3
T03812,28,3,19,4,5,1,0.9,100
T03813,2,3,7,1,0,1,0.36,22
T03814,1,0,0,0,0,0,0.0,14
T03815,0,1,0,0,0,0,0.0,12
T03816,1,0,0,0,0,0,0.0,2
T03817,0,0,0,0,0,0,0.0,2
T03818,10,5,11,5,2,1,0.46,45
T03819,13,3,5,0,2,0,0.49,45
T03820,0,1,0,0,0,0,0.0,1
T03821,11,6,8,8,1,2,0.65,68
T03822,14,4,15,5,2,2,0.74,84
T03823,2,1,0,0,0,0,0.0,2
T03824,15,4,10,3,1,2,0.63,57
T03825,1,0,0,0,0,0,0.0,2
T03826,8,3,4,4,2,1,0.56,51
T03827,16,3,13,4,3,3,0.79,89
T03828,0,1,0,0,0,0,0.0,9
T03829,0,0,0,0,0,0,0.0,1
T03830,1,1,0,0,0,0,0.0,7
T03831,17,6,14,4,2,1,0.73,81
T03832,3,1,0,0,0,0,0.0,23
T03833,0,1,0,0,0,0,0.0,30
T03834,10,2,24,8,2,1,0.96,97
T03835,8,2,10,5,1,0,0.48,48
T03836,9,2,13,2,4,0,0.53,60
T03837,1,1,7,1,0,0,0.34,22
T03838,0,0,0,0,0,0,0.0,1
T03839,0,1,0,0,0,0,0.0,1
T03840,0,0,0,0,0,0,0.0,3
T03841,0,0,0,0,0,0,0.0,2
T03842,2,1,0,0,0,0,0.0,1
T03843,7,1,5,0,0,0,0.34,24
T03844,1,1,0,0,0,0,0.0,13
T03845,17,5,9,7,0,0,0.73,73
T03846,0,1,0,0,0,0,0.0,8
T03847,9,4,20,3,3,1,0.67,65
T03848,0,0,0,0,0,0,0.0,1
T03849,0,0,0,0,0,0,0.0,4
T03850,10,2,8,4,0,0,0.42,43
T03851,17,4,8,4,3,3,0.63,63
T03852,0,0,0,0,0,0,0.0,4
T03853,0,1,0,0,0,0,0.0,9
T03854,0,0,0,0,0,0,0.0,5
T03855,0,1,0,0,0,0,0.0,9
T03856,13,4,10,2,2,3,0.68,68
T03857,19,4,15,5,3,2,0.58,74
T03858,1,1,0,0,0,0,0.0,12
T03859,16,4,7,9,1,1,0.55,54
T03860,0,0,0,0,0,0,0.0,1
T03861,11,2,8,3,0,2,0.47,39
T03862,0,0,0,0,0,0,0.0,3
T03863,14,5,10,8,3,1,0.7,71
T03864,7,4,14,2,1,1,0.53,39
T03865,0,0,0,0,0,0,0.0,1
T03866,0,1,0,0,0,0,0.0,10
T03867,2,0,0,0,0,0,0.0,12
T03868,16,7,20,10,5,1,0.92,95
T03869,0,0,0,0,0,0,0.0,2
T03870,19,3,7,2,3,3,0.74,79
T03871,10,1,5,5,0,2,0.55,46
T03872,13,5,11,2,2,4,0.65,77
T03873,12,4,9,4,1,2,0.6,53
T03874,9,2,8,1,0,0,0.4,33
T03875,8,4,8,2,0,1,0.5,39
T03876,0,0,0,0,0,0,0.0,1
T03877,0,0,0,0,0,0,0.0,10
T03878,1,1,12,5,0,0,0.5,41
T03879,0,0,0,0,0,0,0.0,1
T03880,0,0,0,0,0,0,0.0,6
T03881,2,1,0,0,0,0,0.0,7
T03882,11,2,11,4,2,1,0.66,67
T03883,0,0,0,0,0,0,0.0,10
T03884,0,0,0,0,0,0,0.0,4
T03885,0,0,0,0,0,0,0.0,5
T03886,2,1,0,0,0,0,0.0,2
T03887,0,0,0,0,0,0,0.0,8
T03888,4,2,7,3,0,0,0.25,15
T03889,8,3,10,2,0,0,0.46,37
T03890,12,3,10,1,0,0,0.63,60
T03891,0,1,0,0,0,0,0.0,18
T03892,3,1,2,2,0,0,0.39,24
T03893,0,0,0,0,0,0,0.0,12
T03894,0,0,0,0,0,0,0.0,1
T03895,1,1,0,0,0,0,0.0,12
T03896,1,1,0,0,0,0,0.0,4
T03897,0,1,0,0,0,0,0.0,13
T03898,18,3,13,6,1,0,0.92,98
T03899,12,5,5,1,1,1,0.44,44
T03900,0,1,0,0,0,0,0.0,5
T03901,1,0,0,0,0,0,0.0,8
T03902,9,4,14,9,4,1,0.57,61
T03903,9,2,10,2,0,2,0.65,59
T03904,0,0,0,0,0,0,0.0,1
T03905,0,0,0,0,0,0,0.0,1
T03906,0,0,0,0,0,0,0.0,2
T03907,0,0,0,0,0,0,0.0,1
T03908,0,0,0,0,0,0,0.0,1
T03909,1,0,0,0,0,0,0.0,7
T03910,11,6,15,2,1,0,0.69,75
T03911,17,4,18,4,2,3,0.8,74
T03912,17,3,10,6,2,2,0.69,72
T03913,1,1,0,0,0,0,0.0,2
T03914,0,0,0,0,0,0,0.0,1
T03915,0,0,0,0,0,0,0.0,2
T03916,11,2,14,3,1,1,0.66,69
T03917,2,1,3,0,0,0,0.27,8
T03918,14,7,7,3,3,1,0.74,74
T03919,18,5,13,0,4,0,0.73,73
T03920,0,0,0,0,0,0,0.0,5
T03921,0,0,0,0,0,0,0.0,1
T03922,0,0,0,0,0,0,0.0,1
T03923,0,1,0,0,0,0,0.0,2
T03924,1,0,0,0,0,0,0.0,1
T03925,1,0,0,0,0,0,0.0,6
T03926,1,0,0,0,0,0,0.0,2
T03927,16,3,14,2,1,1,0.67,78
T03928,1,1,0,0,0,0,0.0,8
T03929,0,0,0,0,0,0,0.0,1
T03930,7,4,11,1,1,0,0.53,56
T03931,0,0,0,0,0,0,0.0,1
T03932,12,6,14,2,2,0,0.76,76
T03933,9,2,4,5,1,1,0.53,43
T03934,0,0,0,0,0,0,0.0,1
T03935,0,0,0,0,0,0,0.0,1
T03936,0,0,0,0,0,0,0.0,4
T03937,8,2,9,3,0,1,0.41,35
T03938,1,1,0,0,0,0,0.0,8
T03939,17,7,13,4,1,2,0.85,83
T03940,0,0,0,0,0,0,0.0,14
T03941,0,0,0,0,0,0,0.0,2
T03942,0,0,0,0,0,0,0.0,1
T03943,12,2,11,5,2,0,0.61,62
T03944,0,0,0,0,0,0,0.0,3
T03945,1,1,0,0,0,0,0.0,7
T03946,0,0,0,0,0,0,0.0,7
T03947,1,0,0,0,0,0,0.0,2
T03948,0,0,0,0,0,0,0.0,4
T03949,12,5,16,3,1,4,0.73,78
T03950,19,4,8,3,2,2,0.69,65
T03951,6,3,7,2,4,1,0.47,44
T03952,15,3,12,4,2,0,0.66,66
T03953,19,5,13,8,0,3,0.64,74
T03954,6,1,5,1,1,1,0.33,19
T03955,0,0,0,0,0,0,0.0,1
T03956,1,0,0,0,0,0,0.0,7
T03957,0,1,0,0,0,0,0.0,18
T03958,0,1,0,0,0,0,0.0,6
T03959,0,0,0,0,0,0,0.0,3
T03960,10,4,4,2,0,1,0.63,59
T03961,14,9,12,8,3,1,0.89,89
T03962,0,1,0,0,0,0,0.0,4
T03963,2,0,0,0,0,0,0.0,2
T03964,0,0,0,0,0,0,0.0,1
T03965,0,0,0,0,0,0,0.0,8
T03966,9,2,7,4,1,0,0.34,29
T03967,0,0,0,0,0,0,0.0,9
T03968,0,0,0,0,0,0,0.0,12
T03969,0,0,0,0,0,0,0.0,3
T03970,0,0,0,0,0,0,0.0,4
T03971,10,6,20,3,6,1,0.7,74
T03972,0,0,0,0,0,0,0.0,10
T03973,11,3,16,3,2,1,0.68,75
T03974,0,0,0,0,0,0,0.0,3
T03975,1,0,0,0,0,0,0.0,7
T03976,0,0,0,0,0,0,0.0,12
T03977,0,0,0,0,0,0,0.0,1
T03978,0,0,0,0,0,0,0.0,2
T03979,5,5,6,2,0,2,0.49,43
T03980,0,0,0,0,0,0,0.0,1
T03981,0,0,0,0,0,0,0.0,1
T03982,0,0,0,0,0,0,0.0,2
T03983,10,11,19,3,0,0,0.63,71
T03984,0,0,0,0,0,0,0.0,1
T03985,0,0,0,0,0,0,0.0,6
T03986,6,1,7,1,1,0,0.53,45
T03987,0,0,0,0,0,0,0.0,1
T03988,0,0,0,0,0,0,0.0,5
T03989,0,0,0,0,0,0,0.0,1
T03990,15,2,4,1,1,0,0.51,43
T03991,0,0,0,0,0,0,0.0,2
T03992,23,4,16,9,3,2,0.86,95
T03993,5,1,4,0,1,3,0.45,32
T03994,0,0,0,0,0,0,0.0,4
T03995,0,0,0,0,0,0,0.0,2
T03996,0,1,0,0,0,0,0.0,6
T03997,1,0,0,0,0,0,0.0,5
T03998,13,3,11,4,2,4,0.64,61
T03999,18,2,13,3,4,1,0.68,67
T04000,0,1,0,0,0,0,0.0,18
T04001,4,1,4,1,1,0,0.34,24
T04002,19,6,21,4,1,1,0.99,100
T04003,14,3,13,5,2,1,0.9,92
T04004,12,1,9,5,1,0,0.76,57
T04005,10,5,11,5,0,3,0.6,64
T04006,1,0,0,0,0,0,0.0,1
T04007,1,0,0,0,0,0,0.0,10
T04008,0,0,0,0,0,0,0.0,8
T04009,20,4,18,3,2,0,0.84,95
T04010,2,1,0,0,0,0,0.0,3
T04011,0,0,0,0,0,0,0.0,1
T04012,9,5,11,4,2,1,0.57,58
T04013,16,7,10,1,4,0,0.72,81
T04014,0,1,0,0,0,0,0.0,3
T04015,0,0,0,0,0,0,0.0,6
T04016,18,3,9,5,0,0,0.73,69
T04017,0,0,0,0,0,0,0.0,1
T04018,0,0,0,0,0,0,0.0,1
T04019,10,1,3,2,4,0,0.54,44
T04020,0,1,0,0,0,0,0.0,1
T04021,17,9,18,9,3,1,0.96,95
T04022,0,0,0,0,0,0,0.0,1
T04023,0,1,0,0,0,0,0.0,14
T04024,2,1,0,0,0,0,0.0,29
T04025,0,1,0,0,0,0,0.0,12
T04026,0,0,0,0,0,0,0.0,2
T04027,0,0,0,0,0,0,0.0,1
T04028,0,0,0,0,0,0,0.0,7
T04029,0,0,0,0,0,0,0.0,2
T04030,0,0,0,0,0,0,0.0,5
T04031,0,1,0,0,0,0,0.0,2
T04032,0,0,0,0,0,0,0.0,4
T04033,0,0,0,0,0,0,0.0,1
T04034,14,7,13,6,5,1,0.89,99
T04035,10,3,12,4,2,1,0.62,69
T04036,4,2,5,2,1,1,0.42,28
T04037,15,4,14,7,3,1,0.78,92
T04038,14,6,8,5,3,0,0.63,68
T04039,9,4,4,0,2,0,0.4,34
T04040,13,2,11,3,0,0,0.82,84
T04041,0,0,0,0,0,0,0.0,1
T04042,0,0,0,0,0,0,0.0,8
T04043,0,0,0,0,0,0,0.0,8
T04044,10,2,14,4,3,0,0.6,60
T04045,1,1,0,0,0,0,0.0,6
T04046,0,0,0,0,0,0,0.0,3
T04047,0,1,0,0,0,0,0.0,10
T04048,0,0,0,0,0,0,0.0,1
T04049,16,5,16,2,3,2,0.59,63
T04050,18,4,10,5,1,1,0.64,67
T04051,0,0,0,0,0,0,0.0,10
T04052,8,2,6,0,0,0,0.42,34
T04053,0,0,0,0,0,0,0.0,4
T04054,4,2,4,3,2,2,0.41,24
T04055,0,1,0,0,0,0,0.0,8
T04056,0,0,0,0,0,0,0.0,7
T04057,4,4,7,3,0,1,0.52,43
T04058,13,3,11,7,3,0,0.7,57
T04059,0,0,0,0,0,0,0.0,2
T04060,0,0,0,0,0,0,0.0,6
T04061,20,3,10,9,2,2,0.61,69
T04062,14,3,12,4,4,1,0.48,68
T04063,0,1,0,0,0,0,0.0,6
T04064,0,0,0,0,0,0,0.0,5
T04065,12,4,13,4,2,0,0.78,69
T04066,0,0,0,0,0,0,0.0,1
T04067,8,2,5,2,1,0,0.58,41
T04068,0,1,0,0,0,0,0.0,4
T04069,7,1,3,1,1,1,0.43,30
T04070,1,0,0,0,0,0,0.0,1
T04071,1,0,0,0,0,0,0.0,3
T04072,13,4,12,4,2,2,0.67,71
T04073,0,1,0,0,0,0,0.0,1
T04074,6,3,15,5,2,4,0.82,69
T04075,0,1,0,0,0,0,0.0,11
T04076,7,1,10,3,0,0,0.38,32
T04077,6,3,1,0,1,1,0.29,22
T04078,0,0,0,0,0,0,0.0,10
T04079,8,4,7,2,0,2,0.42,36
T04080,0,1,0,0,0,0,0.0,1
T04081,4,2,6,0,0,0,0.41,29
T04082,13,2,11,0,4,3,0.78,73
T04083,0,0,0,0,0,0,0.0,1
T04084,21,3,17,5,2,1,0.67,89
T04085,0,0,0,0,0,0,0.0,6
T04086,0,0,0,0,0,0,0.0,1
T04087,18,4,5,2,3,0,0.5,59
T04088,0,0,0,0,0,0,0.0,12
T04089,8,2,12,4,1,0,0.56,61
T04090,7,4,5,5,0,3,0.64,50
T04091,1,1,0,0,0,0,0.0,20
T04092,0,0,0,0,0,0,0.0,5
T04093,1,0,0,0,0,0,0.0,3
T04094,6,1,2,3,0,0,0.32,19
T04095,11,5,10,7,1,1,0.79,73
T04096,0,0,0,0,0,0,0.0,8
T04097,0,0,0,0,0,0,0.0,1
T04098,17,5,16,3,3,0,0.67,80
T04099,14,2,9,9,1,2,0.74,75
T04100,0,0,0,0,0,0,0.0,8
T04101,6,2,4,1,0,0,0.39,26
T04102,11,3,9,2,0,2,0.61,57
T04103,0,0,0,0,0,0,0.0,9
T04104,0,0,0,0,0,0,0.0,2
T04105,8,1,12,2,1,1,0.51,42
T04106,0,0,0,0,0,0,0.0,4
T04107,8,1,4,2,1,0,0.35,21
T04108,17,3,12,4,0,1,0.63,70
T04109,1,0,0,0,0,0,0.0,11
T04110,0,1,0,0,0,0,0.0,1
T04111,6,3,5,1,0,1,0.38,29
T04112,5,3,4,1,0,0,0.4,30
T04113,0,0,0,0,0,0,0.0,1
T04114,1,1,0,0,0,0,0.0,1
T04115,16,2,12,0,0,0,0.55,54
T04116,1,1,0,0,0,0,0.0,6
T04117,0,0,0,0,0,0,0.0,1
T04118,0,1,0,0,0,0,0.0,11
T04119,0,0,0,0,0,0,0.0,3
T04120,0,1,0,0,0,0,0.0,14
T04121,0,1,0,0,0,0,0.0,24
T04122,7,4,10,3,1,3,0.58,51
T04123,15,4,8,4,4,2,0.79,78
T04124,1,0,0,0,0,0,0.0,1
T04125,0,0,0,0,0,0,0.0,3
T04126,11,6,11,3,0,2,0.78,73
T04127,14,5,7,5,3,1,0.67,64
T04128,0,0,0,0,0,0,0.0,6
T04129,0,0,0,0,0,0,0.0,3
T04130,2,1,0,0,0,0,0.0,2
T04131,0,1,0,0,0,0,0.0,12
T04132,17,3,13,8,5,0,0.8,85
T04133,0,0,0,0,0,0,0.0,7
T04134,18,2,22,13,4,4,0.97,100
T04135,16,8,10,4,3,3,0.72,79
T04136,4,1,4,2,0,0,0.22,19
T04137,0,0,0,0,0,0,0.0,3
T04138,0,0,0,0,0,0,0.0,4
T04139,0,0,0,0,0,0,0.0,1
T04140,12,2,7,4,0,0,0.54,43
T04141,1,0,0,0,0,0,0.0,3
T04142,0,0,0,0,0,0,0.0,9
T04143,11,2,10,4,3,1,0.55,50
T04144,0,0,0,0,0,0,0.0,2
T04145,7,2,3,2,1,0,0.37,33
T04146,0,0,0,0,0,0,0.0,1
T04147,2,1,0,0,0,0,0.0,8
T04148,0,0,0,0,0,0,0.0,4
T04149,16,1,8,0,1,3,0.46,56
T04150,0,0,0,0,0,0,0.0,2
T04151,1,0,0,0,0,0,0.0,5
T04152,11,3,13,0,3,1,0.63,66
T04153,17,2,10,3,1,0,0.42,50
T04154,6,2,6,2,0,0,0.46,30
T04155,1,0,0,0,0,0,0.0,1
T04156,0,0,0,0,0,0,0.0,3
T04157,0,0,0,0,0,0,0.0,1
T04158,0,0,0,0,0,0,0.0,8
T04159,3,1,0,0,0,0,0.0,14
T04160,16,5,9,3,0,0,0.43,50
T04161,0,0,0,0,0,0,0.0,1
T04162,1,0,0,0,0,0,0.0,7
T04163,0,0,0,0,0,0,0.0,1
T04164,11,5,8,5,1,3,0.65,58
T04165,11,3,14,4,3,1,0.57,61
T04166,0,0,0,0,0,0,0.0,1
T04167,0,0,0,0,0,0,0.0,3
T04168,7,1,5,3,0,0,0.29,25
T04169,0,0,0,0,0,0,0.0,1
T04170,0,0,0,0,0,0,0.0,1
T04171,0,0,0,0,0,0,0.0,3
T04172,0,0,0,0,0,0,0.0,7
T04173,0,0,0,0,0,0,0.0,4
T04174,2,0,0,0,0,0,0.0,3
T04175,0,0,0,0,0,0,0.0,3
T04176,0,0,0,0,0,0,0.0,13
T04177,0,0,0,0,0,0,0.0,1
T04178,8,2,8,3,1,1,0.54,48
T04179,14,7,21,5,2,1,0.58,78
T04180,19,4,16,4,2,2,0.76,78
T04181,18,4,15,9,3,0,0.93,92
T04182,16,2,7,4,0,3,0.46,51
T04183,1,0,0,0,0,0,0.0,1
T04184,13,2,11,6,2,1,0.66,80
T04185,9,5,10,3,2,1,0.48,53
T04186,7,2,4,0,1,0,0.4,21
T04187,0,0,0,0,0,0,0.0,4
T04188,1,0,0,0,0,0,0.0,7
T04189,23,2,10,6,3,1,0.67,71
T04190,0,0,0,0,0,0,0.0,1
T04191,10,1,15,5,1,0,0.63,60
T04192,0,0,0,0,0,0,0.0,7
T04193,14,3,15,5,3,2,0.56,56
T04194,0,0,0,0,0,0,0.0,13
T04195,0,0,0,0,0,0,0.0,1
T04196,0,0,0,0,0,0,0.0,1
T04197,1,1,0,0,0,0,0.0,27
T04198,0,0,0,0,0,0,0.0,5
T04199,0,0,0,0,0,0,0.0,5
T04200,4,1,4,3,0,1,0.51,28
T04201,0,0,0,0,0,0,0.0,2
T04202,0,0,0,0,0,0,0.0,4
T04203,5,2,3,5,0,0,0.32,17
T04204,1,1,0,0,0,0,0.0,28
T04205,3,1,2,3,1,0,0.34,25
T04206,21,4,9,10,0,0,0.79,84
T04207,0,1,0,0,0,0,0.0,14
T04208,8,2,4,1,0,1,0.35,33
T04209,0,0,0,0,0,0,0.0,1
T04210,0,1,0,0,0,0,0.0,11
T04211,0,0,0,0,0,0,0.0,3
T04212,0,0,0,0,0,0,0.0,1
T04213,6,2,10,3,0,0,0.33,33
T04214,0,0,0,0,0,0,0.0,8
T04215,1,1,0,0,0,0,0.0,5
T04216,0,0,0,0,0,0,0.0,5
T04217,0,0,0,0,0,0,0.0,9
T04218,3,3,8,2,0,0,0.5,33
T04219,0,0,0,0,0,0,0.0,2
T04220,0,0,0,0,0,0,0.0,1
T04221,9,2,10,3,2,0,0.53,60
T04222,16,2,12,5,2,0,0.96,91
T04223,15,3,14,1,2,3,0.72,74
T04224,13,5,8,4,2,2,0.74,67
T04225,0,0,0,0,0,0,0.0,11
T04226,0,0,0,0,0,0,0.0,1
T04227,0,0,0,0,0,0,0.0,1
T04228,0,0,0,0,0,0,0.0,1
T04229,0,0,0,0,0,0,0.0,1
T04230,0,0,0,0,0,0,0.0,1
T04231,18,3,7,8,2,2,0.64,70
T04232,1,0,0,0,0,0,0.0,3
T04233,0,0,0,0,0,0,0.0,4
T04234,0,0,0,0,0,0,0.0,12
T04235,1,1,0,0,0,0,0.0,8
T04236,0,0,0,0,0,0,0.0,3
T04237,0,0,0,0,0,0,0.0,3
T04238,7,3,14,4,1,1,0.58,53
T04239,0,0,0,0,0,0,0.0,7
T04240,0,0,0,0,0,0,0.0,1
T04241,3,8,15,0,3,0,0.68,72
T04242,0,0,0,0,0,0,0.0,1
T04243,4,1,0,0,0,0,0.19,3
T04244,17,3,10,3,4,1,0.69,63
T04245,4,1,6,1,1,0,0.26,14
T04246,2,1,0,0,0,0,0.0,7
T04247,10,3,12,2,2,1,0.56,60
T04248,0,0,0,0,0,0,0.0,5
T04249,0,1,0,0,0,0,0.0,2
T04250,1,0,0,0,0,0,0.0,16
T04251,11,4,10,5,6,2,0.57,46
T04252,0,0,0,0,0,0,0.0,9
T04253,0,0,0,0,0,0,0.0,8
T04254,0,0,0,0,0,0,0.0,8
T04255,0,0,0,0,0,0,0.0,2
T04256,16,7,21,11,3,0,0.84,94
T04257,16,9,14,11,3,3,0.76,93
T04258,0,1,0,0,0,0,0.0,1
T04259,0,0,0,0,0,0,0.0,3
T04260,1,0,0,0,0,0,0.0,1
T04261,13,3,9,2,1,0,0.52,50
T04262,0,0,0,0,0,0,0.0,2
T04263,0,0,0,0,0,0,0.0,1
T04264,6,3,6,2,2,0,0.33,20
T04265,18,2,21,5,1,0,0.66,79
T04266,0,0,0,0,0,0,0.0,6
T04267,0,0,0,0,0,0,0.0,1
T04268,1,2,1,1,0,4,0.36,9
T04269,11,5,11,5,3,3,0.74,55
T04270,12,4,10,6,1,0,0.53,61
T04271,7,4,8,3,2,0,0.46,37
T04272,17,6,10,2,1,0,0.5,55
T04273,0,0,0,0,0,0,0.0,5
T04274,0,0,0,0,0,0,0.0,4
T04275,0,0,0,0,0,0,0.0,1
T04276,0,0,0,0,0,0,0.0,9
T04277,17,3,9,6,4,2,0.81,87
T04278,0,1,0,0,0,0,0.0,6
T04279,7,4,8,3,1,1,0.42,39
T04280,0,0,0,0,0,0,0.0,1
T04281,0,0,0,0,0,0,0.0,3
T04282,1,1,0,0,0,0,0.0,20
T04283,0,0,0,0,0,0,0.0,4
T04284,0,0,0,0,0,0,0.0,2
T04285,0,0,0,0,0,0,0.0,1
T04286,1,0,0,0,0,0,0.0,5
T04287,15,7,8,6,2,3,0.63,61
T04288,10,2,11,2,2,3,0.59,56
T04289,18,2,17,3,2,0,0.54,59
T04290,21,1,12,4,2,0,0.75,90
T04291,10,4,7,4,2,2,0.68,64
T04292,21,6,13,3,0,2,0.84,96
T04293,1,1,0,0,0,0,0.0,18
T04294,0,0,0,0,0,0,0.0,6
T04295,0,0,0,0,0,0,0.0,6
T04296,19,2,9,4,3,2,0.89,81
T04297,0,0,0,0,0,0,0.0,7
